factory_id,factory_lat,factory_lon,store_id,store_lat,store_lon,distance_km,travel_h
49,25.589133,100.261731,133,25.697354,100.158586,19.44,0.2838
49,25.589133,100.261731,153,25.695907,100.161771,19.72,0.2933
49,25.589133,100.261731,104,25.695575,100.160825,19.76,0.2945
49,25.589133,100.261731,131,25.694325,100.160575,19.84,0.2972
49,25.589133,100.261731,150,25.693804,100.159769,19.86,0.2978
49,25.589133,100.261731,99,25.693633,100.159593,19.9,0.2992
49,25.589133,100.261731,123,25.693775,100.160975,19.95,0.301
49,25.589133,100.261731,135,25.693592,100.161106,19.95,0.301
49,25.589133,100.261731,100,25.69292,100.16122,20.04,0.3037
49,25.589133,100.261731,98,25.692005,100.160724,20.1,0.306
49,25.589133,100.261731,142,25.691987,100.1617,20.1,0.306
49,25.589133,100.261731,152,25.693388,100.206151,20.14,0.359
49,25.589133,100.261731,154,25.69223,100.206925,20.2,0.361
49,25.589133,100.261731,140,25.69031,100.160254,20.24,0.3104
49,25.589133,100.261731,160,25.696139,100.15365,20.29,0.2902
49,25.589133,100.261731,127,25.697619,100.166,20.46,0.3178
49,25.589133,100.261731,134,25.69218,100.208144,20.51,0.3714
49,25.589133,100.261731,162,25.691091,100.206281,20.51,0.3714
49,25.589133,100.261731,157,25.69363,100.154677,20.52,0.2938
49,25.589133,100.261731,166,25.697894,100.166793,20.54,0.3204
49,25.589133,100.261731,97,25.716706,100.190012,21.43,0.3733
49,25.589133,100.261731,109,25.698963,100.146312,21.47,0.3244
49,25.589133,100.261731,112,25.71801,100.191644,21.64,0.3786
49,25.589133,100.261731,122,25.716088,100.192756,21.64,0.3786
49,25.589133,100.261731,101,25.852753,100.130512,38.26,0.5292
49,25.589133,100.261731,136,25.852824,100.131063,38.32,0.5312
49,25.589133,100.261731,132,25.854775,100.134375,39.0,0.5539
49,25.589133,100.261731,158,25.854084,100.133331,39.0,0.5539
49,25.589133,100.261731,106,25.856484,100.137726,39.07,0.556
49,25.589133,100.261731,130,25.917964,100.189932,48.6,0.599
49,25.589133,100.261731,113,25.91599,100.191719,49.03,0.6069
49,25.589133,100.261731,138,25.916344,100.191246,49.03,0.6069
49,25.589133,100.261731,128,25.912243,100.193338,49.26,0.6098
49,25.589133,100.261731,149,25.907909,100.19374,49.87,0.6175
49,25.589133,100.261731,125,25.907038,100.193927,49.92,0.6181
49,25.589133,100.261731,121,25.906725,100.194175,49.94,0.6183
